,date,province,district,market,market_id,category,commodity,commodity_id,unit,pricetype,currency,price,usdprice
219,1/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,45,0.42
220,1/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,39,0.36
221,1/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,30.5,0.28
222,1/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,43.5,0.4
223,1/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,42.5,0.39
224,1/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,39.5,0.36
225,1/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,37.48,0.35
226,1/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,34.5,0.32
227,1/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,40.18,0.37
228,2/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,33.5,0.31
229,2/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,40,0.37
230,2/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,39,0.36
231,2/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,41,0.38
232,2/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,92.5,0.85
233,2/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87.5,0.81
234,2/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,29,0.27
235,2/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,45,0.41
236,2/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,42.5,0.39
237,2/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,40.5,0.37
238,2/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,30,0.28
239,2/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,43.5,0.4
240,2/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,41.3,0.38
241,2/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,38.59,0.36
242,2/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,36.38,0.33
243,2/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,42.18,0.39
244,3/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,34.5,0.31
245,3/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,40,0.37
246,3/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,40.15,0.37
247,3/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,41.6,0.38
248,3/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,40.12,0.37
249,3/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70,0.64
250,3/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,46.5,0.42
251,3/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,40,0.37
252,3/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,40.75,0.37
253,3/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,45.75,0.42
254,3/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,41,0.37
255,3/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,41.5,0.38
256,3/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,34.29,0.31
257,3/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,43.54,0.4
258,4/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,35,0.32
259,4/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,42,0.38
260,4/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,44,0.4
261,4/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,44.25,0.41
262,4/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,65,0.6
263,4/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,55,0.5
264,4/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,46.5,0.43
265,4/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,41.5,0.38
266,4/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,26,0.24
267,4/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,46,0.42
268,4/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,42.5,0.39
269,4/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,35.12,0.32
270,4/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,32.83,0.3
271,4/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,43.64,0.4
272,5/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,35,0.32
273,5/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,48.5,0.44
274,5/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,41,0.37
275,5/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,45.5,0.41
276,5/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,45.5,0.41
277,5/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50,0.45
278,5/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,26,0.23
279,5/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,48,0.43
280,5/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,42,0.38
281,5/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47,0.42
282,5/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,22,0.2
283,5/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50,0.45
284,5/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47,0.42
285,5/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,36.34,0.33
286,5/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,34.19,0.31
287,5/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,46.57,0.42
288,6/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,37.5,0.34
289,6/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47,0.42
290,6/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,41,0.37
291,6/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,45,0.41
292,6/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,41,0.37
293,6/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,56,0.51
294,6/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,77,0.69
295,6/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50,0.45
296,6/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,25,0.23
297,6/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,49,0.44
298,6/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,43.5,0.39
299,6/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47.5,0.43
300,6/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,23,0.21
301,6/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50,0.45
302,6/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,43,0.39
303,6/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,48,0.43
304,6/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,37.51,0.34
305,6/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,35.76,0.32
306,6/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47.24,0.43
307,7/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,38.5,0.34
308,7/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,55,0.49
309,7/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,41.5,0.37
310,7/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,43.5,0.39
311,7/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,47,0.42
312,7/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,48,0.43
313,7/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,67.5,0.6
314,7/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,55,0.49
315,7/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,51,0.46
316,7/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47.5,0.43
317,7/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,51,0.46
318,7/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,43.5,0.39
319,7/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,48,0.43
320,7/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,37.77,0.34
321,7/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,36.36,0.33
322,7/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,47.93,0.43
323,8/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,38.5,0.34
324,8/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,55,0.49
325,8/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,33.5,0.3
326,8/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,51,0.46
327,8/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,40,0.36
328,8/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50,0.45
329,8/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85,0.76
330,8/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,26,0.23
331,8/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,56,0.5
332,8/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50,0.45
333,8/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,22,0.2
334,8/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,56,0.5
335,8/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,45,0.4
336,8/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,49,0.44
337,8/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,37.1,0.33
338,8/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,51.5,0.46
339,9/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,57,0.5
340,9/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,54,0.48
341,9/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,43.5,0.38
342,9/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,50,0.44
343,9/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,92.5,0.82
344,9/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,72.5,0.64
345,9/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,30,0.26
346,9/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,56,0.49
347,9/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,48.5,0.43
348,9/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,51,0.45
349,9/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,28.5,0.25
350,9/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,56,0.49
351,9/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,51.5,0.45
352,9/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,39.88,0.35
353,9/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,37.63,0.33
354,10/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,40,0.35
355,10/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,65.5,0.58
356,10/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,65,0.57
357,10/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,38.5,0.34
358,10/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,63,0.56
359,10/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70,0.62
360,10/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70,0.62
361,10/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,51,0.45
362,10/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,58.5,0.52
363,10/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,29,0.26
364,10/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70,0.62
365,10/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,52,0.46
366,10/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,58,0.51
367,10/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,42.06,0.37
368,11/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,48,0.43
369,11/15/2007,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70.5,0.64
370,11/15/2007,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,66.5,0.6
371,11/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,46.5,0.42
372,11/15/2007,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,64.25,0.58
373,11/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,95,0.86
374,11/15/2007,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,71.5,0.65
375,11/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,30,0.27
376,11/15/2007,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70,0.63
377,11/15/2007,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,65,0.59
378,11/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,30,0.27
379,11/15/2007,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70,0.63
380,11/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,55,0.5
381,11/15/2007,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,64.5,0.58
382,11/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,53.98,0.49
383,11/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,47.5,0.43
384,11/15/2007,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,65.11,0.59
385,1/15/2008,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80,0.74
386,1/15/2008,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,70,0.65
387,1/15/2008,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,77,0.71
388,1/15/2008,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,68,0.63
389,1/15/2008,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,74.5,0.69
390,1/15/2008,Northern,Jaffna,Jaffna,362,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,75,0.69
391,1/15/2008,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75,0.69
392,1/15/2008,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80,0.74
393,1/15/2008,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,76,0.7
394,1/15/2008,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,34,0.31
395,1/15/2008,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,70,0.65
396,1/15/2008,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,60.5,0.56
397,1/15/2008,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75,0.69
398,1/15/2008,Western,Colombo,Colombo City,368,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,65,0.6
399,1/15/2008,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75,0.69
400,2/15/2008,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,64.5,0.6
401,2/15/2008,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,81,0.75
402,2/15/2008,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,68,0.63
403,2/15/2008,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75,0.7
404,2/15/2008,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,67,0.62
405,2/15/2008,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,74,0.69
406,2/15/2008,Northern,Jaffna,Jaffna,362,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,75,0.7
407,2/15/2008,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75,0.7
408,2/15/2008,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,34,0.32
409,2/15/2008,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80,0.74
410,2/15/2008,Northern,Mannar,Mannar,364,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,60,0.56
411,2/15/2008,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,76,0.7
412,2/15/2008,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,59,0.55
413,2/15/2008,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75,0.7
414,2/15/2008,Western,Colombo,Colombo City,368,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,65,0.6
415,2/15/2008,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,62.73,0.58
416,2/15/2008,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,75,0.7
417,3/15/2008,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,79,0.73
418,3/15/2008,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,76,0.71
419,3/15/2008,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,63,0.59
420,3/15/2008,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,74,0.69
421,3/15/2008,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,84,0.78
422,3/15/2008,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,34,0.32
423,3/15/2008,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80,0.74
424,3/15/2008,Northern,Mannar,Mannar,364,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,61,0.57
425,3/15/2008,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,76,0.71
426,3/15/2008,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,30,0.28
427,3/15/2008,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,80,0.74
428,3/15/2008,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (red nadu),157,KG,Retail,LKR,60,0.56
